AAFAIA-905,206413,AAFAIA
AAFAIA-906,206414,AAFAIA
AAFAIA-907,206415,AAFAIA
AAFAIA-908,206416,AAFAIA
AAFAIA-909,206417,AAFAIA
AAFAIA-910,206418,AAFAIA
AAFAIA-911,206419,AAFAIA
AAFAIA-912,206420,AAFAIA
AAFAIA-913,206421,AAFAIA
AAFAIA-914,206422,AAFAIA
AAFAIA-915,206423,AAFAIA
AAFAIA-916,206424,AAFAIA
AAFAIA-917,206425,AAFAIA
AAFAIA-918,206426,AAFAIA
AAFAIA-919,206427,AAFAIA
AAFAIA-920,206428,AAFAIA
AAFAIA-921,206429,AAFAIA
AAFAIA-922,206430,AAFAIA
AAFAIA-923,206431,AAFAIA
AAFAIA-924,206432,AAFAIA
AAFAIA-925,206433,AAFAIA
AAFAIA-926,206434,AAFAIA
AAFAIA-927,206435,AAFAIA
AAFAIA-928,206436,AAFAIA
AAFAIA-929,206437,AAFAIA
AAFAIA-930,206438,AAFAIA
AAFAIA-931,206439,AAFAIA
AAFAIA-932,206440,AAFAIA
AAFAIA-933,206441,AAFAIA
AAFAIA-934,206442,AAFAIA
AAFAIA-935,206443,AAFAIA
AAFAIA-936,206444,AAFAIA
AAFAIA-937,206445,AAFAIA
AAFAIA-938,206446,AAFAIA
AAFAIA-939,206447,AAFAIA
AAFAIA-940,206448,AAFAIA
AAFAIA-941,206449,AAFAIA
AAFAIA-942,206450,AAFAIA
AAFAIA-943,206451,AAFAIA
AAFAIA-944,206452,AAFAIA
AAFAIA-945,206453,AAFAIA
AAFAIA-946,206454,AAFAIA
AAFAIA-947,206455,AAFAIA
AAFAIA-948,206456,AAFAIA
AAFAIA-949,206457,AAFAIA
AAFAIA-950,206458,AAFAIA
AAFAIA-951,206459,AAFAIA
AAFAIA-952,206460,AAFAIA
AAFAIA-953,206461,AAFAIA
AAFAIA-954,206462,AAFAIA
AAFAIA-955,206463,AAFAIA
AAFAIA-956,206464,AAFAIA
AAFAIA-957,206465,AAFAIA
AAFAIA-958,206466,AAFAIA
AAFAIA-959,206467,AAFAIA
AAFAIA-960,206468,AAFAIA
AAFAIA-961,206469,AAFAIA
AAFAIA-962,206470,AAFAIA
AAFAIA-963,206471,AAFAIA
AAFAIA-964,206472,AAFAIA
AAFAIA-965,206473,AAFAIA
AAFAIA-966,206474,AAFAIA
AAFAIA-967,206475,AAFAIA
AAFAIA-968,206476,AAFAIA
AAFAIA-969,206477,AAFAIA
AAFAIA-970,206478,AAFAIA
AAFAIA-971,206479,AAFAIA
AAFAIA-972,206480,AAFAIA
AAFAIA-973,206481,AAFAIA
AAFAIA-974,206482,AAFAIA
AAFAIA-975,206483,AAFAIA
AAFAIA-976,206484,AAFAIA
AAFAIA-977,206485,AAFAIA
AAFAIA-978,206486,AAFAIA
AAFAIA-979,206487,AAFAIA
AAFAIA-980,206488,AAFAIA
AAFAIA-981,206489,AAFAIA
AAFAIA-982,206490,AAFAIA
AAFAIA-983,206491,AAFAIA
AAFAIA-984,206492,AAFAIA
AAFAIA-985,206493,AAFAIA
AAFAIA-986,206494,AAFAIA
AAFAIA-987,206495,AAFAIA
AAFAIA-988,206496,AAFAIA
AAFAIA-989,206497,AAFAIA
AAFAIA-990,206498,AAFAIA
AAFAIA-991,206499,AAFAIA
AAFAIA-992,206500,AAFAIA
AAFAIA-993,206501,AAFAIA
AAFAIA-994,206502,AAFAIA
AAFAIA-995,206503,AAFAIA
AAFAIA-996,206504,AAFAIA
AAFAIA-997,206505,AAFAIA
AAFAIA-998,206506,AAFAIA
AAFAIA-999,206507,AAFAIA
AAFAIA-1000,206508,AAFAIA
AAFAIA-1001,206509,AAFAIA
AAFAIA-1002,206510,AAFAIA
AAFAIA-1003,206511,AAFAIA
AAFAIA-1004,206512,AAFAIA
AAFAIA-1005,206513,AAFAIA
AAFAIA-1006,206514,AAFAIA
AAFAIA-1007,206515,AAFAIA
AAFAIA-1008,206516,AAFAIA
AAFAIA-1009,206517,AAFAIA
AAFAIA-1010,206518,AAFAIA
AAFAIA-1011,206519,AAFAIA
AAFAIA-1012,206520,AAFAIA
AAFAIA-1013,206521,AAFAIA
AAFAIA-1014,206522,AAFAIA
AAFAIA-1015,206523,AAFAIA
AAFAIA-1016,206524,AAFAIA
AAFAIA-1017,206525,AAFAIA
AAFAIA-1018,206526,AAFAIA
AAFAIA-1019,206527,AAFAIA
AAFAIA-1020,206528,AAFAIA
AAFAIA-1021,206529,AAFAIA
AAFAIA-1022,206530,AAFAIA
AAFAIA-1023,206531,AAFAIA
AAFAIA-1024,206532,AAFAIA
AAFAIA-1025,206533,AAFAIA
AAFAIA-1026,206534,AAFAIA
AAFAIA-1027,206535,AAFAIA
AAFAIA-1028,206536,AAFAIA
AAFAIA-1029,206537,AAFAIA
AAFAIA-1030,206538,AAFAIA
AAFAIA-1031,206539,AAFAIA
AAFAIA-1032,206540,AAFAIA
AAFAIA-1033,206541,AAFAIA
AAFAIA-1034,206542,AAFAIA
AAFAIA-1035,206543,AAFAIA
AAFAIA-1036,206544,AAFAIA
AAFAIA-1037,206545,AAFAIA
AAFAIA-1038,206546,AAFAIA
AAFAIA-1039,206547,AAFAIA
AAFAIA-1040,206548,AAFAIA
AAFAIA-1041,206549,AAFAIA
AAFAIA-1042,206550,AAFAIA
AAFAIA-1043,206551,AAFAIA
AAFAIA-1044,206552,AAFAIA
AAFAIA-1045,206553,AAFAIA
AAFAIA-1046,206554,AAFAIA
AAFAIA-1047,206555,AAFAIA
AAFAIA-1048,206556,AAFAIA
AAFAIA-1049,206557,AAFAIA
AAFAIA-1050,206558,AAFAIA
AAFAIA-1051,206559,AAFAIA
AAFAIA-1052,206560,AAFAIA
AAFAIA-1053,206561,AAFAIA
AAFAIA-1054,206562,AAFAIA
AAFAIA-1055,206563,AAFAIA
AAFAIA-1056,206564,AAFAIA
AAFAIA-1057,206565,AAFAIA
AAFAIA-1058,206566,AAFAIA
AAFAIA-1059,206567,AAFAIA
AAFAIA-1060,206568,AAFAIA
AAFAIA-1061,206569,AAFAIA
AAFAIA-1062,206570,AAFAIA
AAFAIA-1063,206571,AAFAIA
AAFAIA-1064,206572,AAFAIA
AAFAIA-1065,206573,AAFAIA
AAFAIA-1066,206574,AAFAIA
AAFAIA-1067,206575,AAFAIA
AAFAIA-1068,206576,AAFAIA
AAFAIA-1069,206577,AAFAIA
AAFAIA-1070,206578,AAFAIA
AAFAIA-1071,206579,AAFAIA
AAFAIA-1072,206580,AAFAIA
AAFAIA-1073,206581,AAFAIA
AAFAIA-1074,206582,AAFAIA
AAFAIA-1075,206583,AAFAIA
AAFAIA-1076,206584,AAFAIA
AAFAIA-1077,206585,AAFAIA
AAFAIA-1078,206586,AAFAIA
AAFAIA-1079,206587,AAFAIA
AAFAIA-1080,206588,AAFAIA
AAFAIA-1081,206589,AAFAIA
AAFAIA-1082,206590,AAFAIA
AAFAIA-1083,206591,AAFAIA
AAFAIA-1084,206592,AAFAIA
AAFAIA-1085,206593,AAFAIA
AAFAIA-1086,206594,AAFAIA
AAFAIA-1087,206595,AAFAIA
AAFAIA-1088,206596,AAFAIA
AAFAIA-1089,206597,AAFAIA
AAFAIA-1090,206598,AAFAIA
AAFAIA-1091,206599,AAFAIA
AAFAIA-1092,206600,AAFAIA
AAFAIA-1093,206601,AAFAIA
AAFAIA-1094,206602,AAFAIA
AAFAIA-1095,206603,AAFAIA
AAFAIA-1096,206604,AAFAIA
AAFAIA-1097,206605,AAFAIA
AAFAIA-1098,206606,AAFAIA
AAFAIA-1099,206607,AAFAIA
AAFAIA-1100,206608,AAFAIA
AAFAIA-1101,206609,AAFAIA
AAFAIA-1102,206610,AAFAIA
AAFAIA-1103,206611,AAFAIA
AAFAIA-1104,206612,AAFAIA
AAFAIA-1105,206613,AAFAIA
AAFAIA-1106,206614,AAFAIA
AAFAIA-1107,206615,AAFAIA
AAFAIA-1108,206616,AAFAIA
AAFAIA-1109,206617,AAFAIA
AAFAIA-1110,206618,AAFAIA
AAFAIA-1111,206619,AAFAIA
AAFAIA-1112,206620,AAFAIA
AAFAIA-1113,206621,AAFAIA
AAFAIA-1114,206622,AAFAIA
AAFAIA-1115,206623,AAFAIA
AAFAIA-1116,206624,AAFAIA
AAFAIA-1117,206625,AAFAIA
AAFAIA-1118,206626,AAFAIA
AAFAIA-1119,206627,AAFAIA
AAFAIA-1120,206628,AAFAIA
AAFAIA-1121,206629,AAFAIA
AAFAIA-1122,206630,AAFAIA
AAFAIA-1123,206631,AAFAIA
AAFAIA-1124,206632,AAFAIA
AAFAIA-1125,206633,AAFAIA
AAFAIA-1126,206634,AAFAIA
AAFAIA-1127,206635,AAFAIA
AAFAIA-1128,206636,AAFAIA
AAFAIA-1129,206637,AAFAIA
AAFAIA-1130,206638,AAFAIA
AAFAIA-1131,206639,AAFAIA
AAFAIA-1132,206640,AAFAIA
AAFAIA-1133,206641,AAFAIA
AAFAIA-1134,206642,AAFAIA
AAFAIA-1135,206643,AAFAIA
AAFAIA-1136,206644,AAFAIA
AAFAIA-1137,206645,AAFAIA
AAFAIA-1138,206646,AAFAIA
AAFAIA-1139,206647,AAFAIA
AAFAIA-1140,206648,AAFAIA
AAFAIA-1141,206649,AAFAIA
AAFAIA-1142,206650,AAFAIA
AAFAIA-1143,206651,AAFAIA
AAFAIA-1144,206652,AAFAIA
AAFAIA-1145,206653,AAFAIA
AAFAIA-1146,206654,AAFAIA
AAFAIA-1147,206655,AAFAIA
AAFAIA-1148,206656,AAFAIA
AAFAIA-1149,206657,AAFAIA
AAFAIA-1150,206658,AAFAIA
AAFAIA-1151,206659,AAFAIA
AAFAIA-1152,206660,AAFAIA
AAFAIA-1153,206661,AAFAIA
AAFAIA-1154,206662,AAFAIA
AAFAIA-1155,206663,AAFAIA
AAFAIA-1156,206664,AAFAIA
AAFAIA-1157,206665,AAFAIA
AAFAIA-1158,206666,AAFAIA
AAFAIA-1159,206667,AAFAIA
AAFAIA-1160,206668,AAFAIA
AAFAIA-1161,206669,AAFAIA
AAFAIA-1162,206670,AAFAIA
AAFAIA-1163,206671,AAFAIA
AAFAIA-1164,206672,AAFAIA
AAFAIA-1165,206673,AAFAIA
AAFAIA-1166,206674,AAFAIA
AAFAIA-1167,206675,AAFAIA
AAFAIA-1168,206676,AAFAIA
AAFAIA-1169,206677,AAFAIA
AAFAIA-1170,206678,AAFAIA
AAFAIA-1171,206679,AAFAIA
AAFAIA-1172,206680,AAFAIA
AAFAIA-1173,206681,AAFAIA
AAFAIA-1174,206682,AAFAIA
AAFAIA-1175,206683,AAFAIA
AAFAIA-1176,206684,AAFAIA
AAFAIA-1177,206685,AAFAIA
AAFAIA-1178,206686,AAFAIA
AAFAIA-1179,206687,AAFAIA
AAFAIA-1180,206688,AAFAIA
AAFAIA-1181,206689,AAFAIA
AAFAIA-1182,206690,AAFAIA
AAFAIA-1183,206691,AAFAIA
AAFAIA-1184,206692,AAFAIA
AAFAIA-1185,206693,AAFAIA
AAFAIA-1186,206694,AAFAIA
AAFAIA-1187,206695,AAFAIA
AAFAIA-1188,206696,AAFAIA
AAFAIA-1189,206697,AAFAIA
AAFAIA-1190,206698,AAFAIA
AAFAIA-1191,206699,AAFAIA
AAFAIA-1192,206700,AAFAIA
AAFAIA-1193,206701,AAFAIA
AAFAIA-1194,206702,AAFAIA
AAFAIA-1195,206703,AAFAIA
AAFAIA-1196,206704,AAFAIA
AAFAIA-1197,206705,AAFAIA
AAFAIA-1198,206706,AAFAIA
AAFAIA-1199,206707,AAFAIA
AAFAIA-1200,206708,AAFAIA
AAFAIA-1201,206709,AAFAIA
AAFAIA-1202,206710,AAFAIA
AAFAIA-1203,206711,AAFAIA
AAFAIA-1204,206712,AAFAIA
AAFAIA-1205,206713,AAFAIA
AAFAIA-1206,206714,AAFAIA
AAFAIA-1207,206715,AAFAIA
AAFAIA-1208,206716,AAFAIA
AAFAIA-1209,206717,AAFAIA
AAFAIA-1210,206718,AAFAIA
AAFAIA-1211,206719,AAFAIA
AAFAIA-1212,206720,AAFAIA
AAFAIA-1213,206721,AAFAIA
AAFAIA-1214,206722,AAFAIA
AAFAIA-1215,206723,AAFAIA
AAFAIA-1216,206724,AAFAIA
AAFAIA-1217,206725,AAFAIA
AAFAIA-1218,206726,AAFAIA
AAFAIA-1219,206727,AAFAIA
AAFAIA-1220,206728,AAFAIA
AAFAIA-1221,206729,AAFAIA
AAFAIA-1222,206730,AAFAIA
AAFAIA-1223,206731,AAFAIA
AAFAIA-1224,206732,AAFAIA
AAFAIA-1225,206733,AAFAIA
AAFAIA-1226,206734,AAFAIA
AAFAIA-1227,206735,AAFAIA
AAFAIA-1228,206736,AAFAIA
AAFAIA-1229,206737,AAFAIA
AAFAIA-1230,206738,AAFAIA
AAFAIA-1231,206739,AAFAIA
AAFAIA-1232,206740,AAFAIA
AAFAIA-1233,206741,AAFAIA
AAFAIA-1234,206742,AAFAIA
AAFAIA-1235,206743,AAFAIA
AAFAIA-1236,206744,AAFAIA
AAFAIA-1237,206745,AAFAIA
AAFAIA-1238,206746,AAFAIA
AAFAIA-1239,206747,AAFAIA
AAFAIA-1240,206748,AAFAIA
AAFAIA-1241,206749,AAFAIA
AAFAIA-1242,206750,AAFAIA
AAFAIA-1243,206751,AAFAIA
AAFAIA-1244,206752,AAFAIA
AAFAIA-1245,206753,AAFAIA
AAFAIA-1246,206754,AAFAIA
AAFAIA-1247,206755,AAFAIA
AAFAIA-1248,206756,AAFAIA
AAFAIA-1249,206757,AAFAIA
AAFAIA-1250,206758,AAFAIA
AAFAIA-1251,206759,AAFAIA
AAFAIA-1252,206760,AAFAIA
AAFAIA-1253,206761,AAFAIA
AAFAIA-1254,206762,AAFAIA
AAFAIA-1255,206763,AAFAIA
AAFAIA-1256,206764,AAFAIA
AAFAIA-1257,206765,AAFAIA
AAFAIA-1258,206766,AAFAIA
AAFAIA-1259,206767,AAFAIA
AAFAIA-1260,206768,AAFAIA
AAFAIA-1261,206769,AAFAIA
AAFAIA-1262,206770,AAFAIA
AAFAIA-1263,206771,AAFAIA
AAFAIA-1264,206772,AAFAIA
AAFAIA-1265,206773,AAFAIA
AAFAIA-1266,206774,AAFAIA
AAFAIA-1267,206775,AAFAIA
AAFAIA-1268,206776,AAFAIA
AAFAIA-1269,206777,AAFAIA
AAFAIA-1270,206778,AAFAIA
AAFAIA-1271,206779,AAFAIA
AAFAIA-1272,206780,AAFAIA
AAFAIA-1273,206781,AAFAIA
AAFAIA-1274,206782,AAFAIA
AAFAIA-1275,206783,AAFAIA
AAFAIA-1276,206784,AAFAIA
AAFAIA-1277,206785,AAFAIA
AAFAIA-1278,206786,AAFAIA
AAFAIA-1279,206787,AAFAIA
AAFAIA-1280,206788,AAFAIA
AAFAIA-1281,206789,AAFAIA
AAFAIA-1282,206790,AAFAIA
AAFAIA-1283,206791,AAFAIA
AAFAIA-1284,206792,AAFAIA
AAFAIA-1285,206793,AAFAIA
AAFAIA-1286,206794,AAFAIA
AAFAIA-1287,206795,AAFAIA
AAFAIA-1288,206796,AAFAIA
AAFAIA-1289,206797,AAFAIA
AAFAIA-1290,206798,AAFAIA
AAFAIA-1291,206799,AAFAIA
AAFAIA-1292,206800,AAFAIA
AAFAIA-1293,206801,AAFAIA
AAFAIA-1294,206802,AAFAIA
AAFAIA-1295,206803,AAFAIA
AAFAIA-1296,206804,AAFAIA
AAFAIA-1297,206805,AAFAIA
AAFAIA-1298,206806,AAFAIA
AAFAIA-1299,206807,AAFAIA
AAFAIA-1300,206808,AAFAIA
AAFAIA-1301,206809,AAFAIA
AAFAIA-1302,206810,AAFAIA
AAFAIA-1303,206811,AAFAIA
AAFAIA-1304,206812,AAFAIA
AAFAIA-1305,206813,AAFAIA
AAFAIA-1306,206814,AAFAIA
AAFAIA-1307,206815,AAFAIA
AAFAIA-1308,206816,AAFAIA
AAFAIA-1309,206817,AAFAIA
AAFAIA-1310,206818,AAFAIA
AAFAIA-1311,206819,AAFAIA
AAFAIA-1312,206820,AAFAIA
AAFAIA-1313,206821,AAFAIA
AAFAIA-1314,206822,AAFAIA
AAFAIA-1315,206823,AAFAIA
AAFAIA-1316,206824,AAFAIA
AAFAIA-1317,206825,AAFAIA
AAFAIA-1318,206826,AAFAIA
AAFAIA-1319,206827,AAFAIA
AAFAIA-1320,206828,AAFAIA
AAFAIA-1321,206829,AAFAIA
AAFAIA-1322,206830,AAFAIA
AAFAIA-1323,206831,AAFAIA
AAFAIA-1324,206832,AAFAIA
AAFAIA-1325,206833,AAFAIA
AAFAIA-1326,206834,AAFAIA
AAFAIA-1327,206835,AAFAIA
AAFAIA-1328,206836,AAFAIA
AAFAIA-1329,206837,AAFAIA
AAFAIA-1330,206838,AAFAIA
AAFAIA-1331,206839,AAFAIA
AAFAIA-1332,206840,AAFAIA
AAFAIA-1333,206841,AAFAIA
AAFAIA-1334,206842,AAFAIA
AAFAIA-1335,206843,AAFAIA
AAFAIA-1336,206844,AAFAIA
AAFAIA-1337,206845,AAFAIA
AAFAIA-1338,206846,AAFAIA
AAFAIA-1339,206847,AAFAIA
AAFAIA-1340,206848,AAFAIA
AAFAIA-1341,206849,AAFAIA
AAFAIA-1342,206850,AAFAIA
AAFAIA-1343,206851,AAFAIA
AAFAIA-1344,206852,AAFAIA
AAFAIA-1345,206853,AAFAIA
AAFAIA-1346,206854,AAFAIA
AAFAIA-1347,206855,AAFAIA
AAFAIA-1348,206856,AAFAIA
AAFAIA-1349,206857,AAFAIA
AAFAIA-1350,206858,AAFAIA
AAFAIA-1351,206859,AAFAIA
AAFAIA-1352,206860,AAFAIA
AAFAIA-1353,206861,AAFAIA
AAFAIA-1354,206862,AAFAIA
AAFAIA-1355,206863,AAFAIA
AAFAIA-1356,206864,AAFAIA
AAFAIA-1357,206865,AAFAIA
AAFAIA-1358,206866,AAFAIA
AAFAIA-1359,206867,AAFAIA
AAFAIA-1360,206868,AAFAIA
AAFAIA-1361,206869,AAFAIA
AAFAIA-1362,206870,AAFAIA
AAFAIA-1363,206871,AAFAIA
AAFAIA-1364,206872,AAFAIA
AAFAIA-1365,206873,AAFAIA
AAFAIA-1366,206874,AAFAIA
AAFAIA-1367,206875,AAFAIA
AAFAIA-1368,206876,AAFAIA
AAFAIA-1369,206877,AAFAIA
AAFAIA-1370,206878,AAFAIA
AAFAIA-1371,206879,AAFAIA
AAFAIA-1372,206880,AAFAIA
AAFAIA-1373,206881,AAFAIA
AAFAIA-1374,206882,AAFAIA
AAFAIA-1375,206883,AAFAIA
AAFAIA-1376,206884,AAFAIA
AAFAIA-1377,206885,AAFAIA
AAFAIA-1378,206886,AAFAIA
AAFAIA-1379,206887,AAFAIA
AAFAIA-1380,206888,AAFAIA
AAFAIA-1381,206889,AAFAIA
AAFAIA-1382,206890,AAFAIA
AAFAIA-1383,206891,AAFAIA
AAFAIA-1384,206892,AAFAIA
AAFAIA-1385,206893,AAFAIA
AAFAIA-1386,206894,AAFAIA
AAFAIA-1387,206895,AAFAIA
AAFAIA-1388,206896,AAFAIA
AAFAIA-1389,206897,AAFAIA
AAFAIA-1390,206898,AAFAIA
AAFAIA-1391,206899,AAFAIA
AAFAIA-1392,206900,AAFAIA
AAFAIA-1393,206901,AAFAIA
AAFAIA-1394,206902,AAFAIA
AAFAIA-1395,206903,AAFAIA
AAFAIA-1396,206904,AAFAIA
AAFAIA-1397,206905,AAFAIA
AAFAIA-1398,206906,AAFAIA
AAFAIA-1399,206907,AAFAIA
AAFAIA-1400,206908,AAFAIA
AAFAIA-1401,206909,AAFAIA
AAFAIA-1402,206910,AAFAIA
AAFAIA-1403,206911,AAFAIA
AAFAIA-1404,206912,AAFAIA
AAFAIA-1405,206913,AAFAIA
AAFAIA-1406,206914,AAFAIA
AAFAIA-1407,206915,AAFAIA
AAFAIA-1408,206916,AAFAIA
AAFAIA-1409,206917,AAFAIA
AAFAIA-1410,206918,AAFAIA
AAFAIA-1411,206919,AAFAIA
AAFAIA-1412,206920,AAFAIA
AAFAIA-1413,206921,AAFAIA
AAFAIA-1414,206922,AAFAIA
AAFAIA-1415,206923,AAFAIA
AAFAIA-1416,206924,AAFAIA
AAFAIA-1417,206925,AAFAIA
AAFAIA-1418,206926,AAFAIA
AAFAIA-1419,206927,AAFAIA
AAFAIA-1420,206928,AAFAIA
AAFAIA-1421,206929,AAFAIA
AAFAIA-1422,206930,AAFAIA
AAFAIA-1423,206931,AAFAIA
AAFAIA-1424,206932,AAFAIA
AAFAIA-1425,206933,AAFAIA
AAFAIA-1426,206934,AAFAIA
AAFAIA-1427,206935,AAFAIA
AAFAIA-1428,206936,AAFAIA
AAFAIA-1429,206937,AAFAIA
AAFAIA-1430,206938,AAFAIA
AAFAIA-1431,206939,AAFAIA
AAFAIA-1432,206940,AAFAIA
AAFAIA-1433,206941,AAFAIA
AAFAIA-1434,206942,AAFAIA
AAFAIA-1435,206943,AAFAIA
AAFAIA-1436,206944,AAFAIA
AAFAIA-1437,206945,AAFAIA
AAFAIA-1438,206946,AAFAIA
AAFAIA-1439,206947,AAFAIA
AAFAIA-1440,206948,AAFAIA
AAFAIA-1441,206949,AAFAIA
AAFAIA-1442,206950,AAFAIA
AAFAIA-1443,206951,AAFAIA
AAFAIA-1444,206952,AAFAIA
AAFAIA-1445,206953,AAFAIA
AAFAIA-1446,206954,AAFAIA
AAFAIA-1447,206955,AAFAIA
AAFAIA-1448,206956,AAFAIA
AAFAIA-1449,206957,AAFAIA
AAFAIA-1450,206958,AAFAIA
AAFAIA-1451,206959,AAFAIA
AAFAIA-1452,206960,AAFAIA
AAFAIA-1453,206961,AAFAIA
AAFAIA-1454,206962,AAFAIA
AAFAIA-1455,206963,AAFAIA
AAFAIA-1456,206964,AAFAIA
AAFAIA-1457,206965,AAFAIA
AAFAIA-1458,206966,AAFAIA
AAFAIA-1459,206967,AAFAIA
AAFAIA-1460,206968,AAFAIA
AAFAIA-1461,206969,AAFAIA
AAFAIA-1462,206970,AAFAIA
AAFAIA-1463,206971,AAFAIA
AAFAIA-1464,206972,AAFAIA
AAFAIA-1465,206973,AAFAIA
AAFAIA-1466,206974,AAFAIA
AAFAIA-1467,206975,AAFAIA
AAFAIA-1468,206976,AAFAIA
AAFAIA-1469,206977,AAFAIA
AAFAIA-1470,206978,AAFAIA
AAFAIA-1471,206979,AAFAIA
AAFAIA-1472,206980,AAFAIA
AAFAIA-1473,206981,AAFAIA
AAFAIA-1474,206982,AAFAIA
AAFAIA-1475,206983,AAFAIA
AAFAIA-1476,206984,AAFAIA
AAFAIA-1477,206985,AAFAIA
AAFAIA-1478,206986,AAFAIA
AAFAIA-1479,206987,AAFAIA
AAFAIA-1480,206988,AAFAIA
AAFAIA-1481,206989,AAFAIA
AAFAIA-1482,206990,AAFAIA
AAFAIA-1483,206991,AAFAIA
AAFAIA-1484,206992,AAFAIA
AAFAIA-1485,206993,AAFAIA
AAFAIA-1486,206994,AAFAIA
AAFAIA-1487,206995,AAFAIA
AAFAIA-1488,206996,AAFAIA
AAFAIA-1489,206997,AAFAIA
AAFAIA-1490,206998,AAFAIA
AAFAIA-1491,206999,AAFAIA
AAFAIA-1492,207000,AAFAIA
AAFAIA-1493,207001,AAFAIA
AAFAIA-1494,207002,AAFAIA
AAFAIA-1495,207003,AAFAIA
AAFAIA-1496,207004,AAFAIA
AAFAIA-1497,207005,AAFAIA
AAFAIA-1498,207006,AAFAIA
AAFAIA-1499,207007,AAFAIA
AAFAIA-1500,207008,AAFAIA
AAFAIA-1501,207009,AAFAIA
AAFAIA-1502,207010,AAFAIA
AAFAIA-1503,207011,AAFAIA
AAFAIA-1504,207012,AAFAIA
AAFAIA-1505,207013,AAFAIA
AAFAIA-1506,207014,AAFAIA
AAFAIA-1507,207015,AAFAIA
AAFAIA-1508,207016,AAFAIA
AAFAIA-1509,207017,AAFAIA
AAFAIA-1510,207018,AAFAIA
AAFAIA-1511,207019,AAFAIA
AAFAIA-1512,207020,AAFAIA
AAFAIA-1513,207021,AAFAIA
AAFAIA-1514,207022,AAFAIA
AAFAIA-1515,207023,AAFAIA
AAFAIA-1516,207024,AAFAIA
AAFAIA-1517,207025,AAFAIA
AAFAIA-1518,207026,AAFAIA
AAFAIA-1519,207027,AAFAIA
AAFAIA-1520,207028,AAFAIA
AAFAIA-1521,207029,AAFAIA
AAFAIA-1522,207030,AAFAIA
AAFAIA-1523,207031,AAFAIA
AAFAIA-1524,207032,AAFAIA
AAFAIA-1525,207033,AAFAIA
AAFAIA-1526,207034,AAFAIA
AAFAIA-1527,207035,AAFAIA
AAFAIA-1528,207036,AAFAIA
AAFAIA-1529,207037,AAFAIA
AAFAIA-1530,207038,AAFAIA
AAFAIA-1531,207039,AAFAIA
AAFAIA-1532,207040,AAFAIA
AAFAIA-1533,207041,AAFAIA
AAFAIA-1534,207042,AAFAIA
AAFAIA-1535,207043,AAFAIA
AAFAIA-1536,207044,AAFAIA
AAFAIA-1537,207045,AAFAIA
AAFAIA-1538,207046,AAFAIA
AAFAIA-1539,207047,AAFAIA
AAFAIA-1540,207048,AAFAIA
AAFAIA-1541,207049,AAFAIA
AAFAIA-1542,207050,AAFAIA
AAFAIA-1543,207051,AAFAIA
AAFAIA-1544,207052,AAFAIA
AAFAIA-1545,207053,AAFAIA
AAFAIA-1546,207054,AAFAIA
AAFAIA-1547,207055,AAFAIA
AAFAIA-1548,207056,AAFAIA
AAFAIA-1549,207057,AAFAIA
AAFAIA-1550,207058,AAFAIA
AAFAIA-1551,207059,AAFAIA
AAFAIA-1552,207060,AAFAIA
AAFAIA-1553,207061,AAFAIA
AAFAIA-1554,207062,AAFAIA
AAFAIA-1555,207063,AAFAIA
AAFAIA-1556,207064,AAFAIA
AAFAIA-1557,207065,AAFAIA
AAFAIA-1558,207066,AAFAIA
AAFAIA-1559,207067,AAFAIA
AAFAIA-1560,207068,AAFAIA
AAFAIA-1561,207069,AAFAIA
AAFAIA-1562,207070,AAFAIA
AAFAIA-1563,207071,AAFAIA
AAFAIA-1564,207072,AAFAIA
AAFAIA-1565,207073,AAFAIA
AAFAIA-1566,207074,AAFAIA
AAFAIA-1567,207075,AAFAIA
AAFAIA-1568,207076,AAFAIA
AAFAIA-1569,207077,AAFAIA
AAFAIA-1570,207078,AAFAIA
AAFAIA-1571,207079,AAFAIA
AAFAIA-1572,207080,AAFAIA
AAFAIA-1573,207081,AAFAIA
AAFAIA-1574,207082,AAFAIA
AAFAIA-1575,207083,AAFAIA
AAFAIA-1576,207084,AAFAIA
AAFAIA-1577,207085,AAFAIA
AAFAIA-1578,207086,AAFAIA
AAFAIA-1579,207087,AAFAIA
AAFAIA-1580,207088,AAFAIA
AAFAIA-1581,207089,AAFAIA
AAFAIA-1582,207090,AAFAIA
AAFAIA-1583,207091,AAFAIA
AAFAIA-1584,207092,AAFAIA
AAFAIA-1585,207093,AAFAIA
AAFAIA-1586,207094,AAFAIA
AAFAIA-1587,207095,AAFAIA
AAFAIA-1588,207096,AAFAIA
AAFAIA-1589,207097,AAFAIA
AAFAIA-1590,207098,AAFAIA
AAFAIA-1591,207099,AAFAIA
AAFAIA-1592,207100,AAFAIA
AAFAIA-1593,207101,AAFAIA
AAFAIA-1594,207102,AAFAIA
AAFAIA-1595,207103,AAFAIA
AAFAIA-1596,207104,AAFAIA
AAFAIA-1597,207105,AAFAIA
AAFAIA-1598,207106,AAFAIA
AAFAIA-1599,207107,AAFAIA
AAFAIA-1600,207108,AAFAIA
AAFAIA-1601,207109,AAFAIA
AAFAIA-1602,207110,AAFAIA
AAFAIA-1603,207111,AAFAIA
AAFAIA-1604,207112,AAFAIA
AAFAIA-1605,207113,AAFAIA
AAFAIA-1606,207114,AAFAIA
AAFAIA-1607,207115,AAFAIA
AAFAIA-1608,207116,AAFAIA
